3090.027	0.140	0.240	0.344
3110.007	0.120	0.260	2.450
3120.849	0.140	0.180	1.016
3132.735	0.080	0.120	9.156
3139.711	0.080	0.100	0.242
3164.651	0.120	0.440	0.622
3171.073	0.020	0.080	0.020
3173.444	0.080	0.540	0.492
3177.267	0.080	0.200	0.400
3182.727	0.200	0.540	3.858
3196.586	0.420	0.080	15.746
3229.451	0.720	0.360	3.092
3235.843	0.060	0.180	3.148
3243.177	0.080	0.500	0.250
3258.521	0.100	0.360	3.882
3280.902	0.060	0.100	0.316
3284.274	0.120	0.140	0.292
3290.673	0.060	0.180	0.302
3310.014	0.060	0.220	0.218
3340.872	1.800	0.960	0.752
3362.697	0.060	0.100	1.278
3364.571	0.080	0.340	1.518
3366.942	0.700	0.440	3.686
3372.776	0.180	1.380	3.694
3378.643	0.400	0.460	0.868
3385.492	0.080	0.200	0.270
3404.342	0.100	0.120	1.194
3413.368	0.560	0.100	0.098
3423.204	0.060	0.320	0.306
3425.109	0.140	0.120	0.222
3437.454	0.020	1.780	0.058
3443.317	0.180	0.100	6.434
3473.174	0.100	0.460	0.350
3487.167	0.140	0.120	0.316
3500.049	0.100	0.100	0.306
3503.877	0.140	0.080	0.556
3511.741	0.080	0.120	0.374
3583.582	0.080	0.120	0.242
3587.974	0.080	0.160	2.664
3623.351	0.080	0.120	3.430
3630.183	0.060	0.260	0.242
3650.537	0.220	0.060	17.144
3655.393	0.440	0.280	2.300
3659.338	0.300	0.260	0.130
3675.678	0.080	0.160	2.682
3684.025	0.060	0.140	0.242
3691.903	0.060	0.960	0.250
3698.233	0.060	0.400	0.232
3704.667	0.580	0.320	4.082
3709.525	0.160	0.100	0.456
3741.435	0.080	0.600	0.698
3753.774	0.100	1.260	0.236
3757.614	0.080	0.340	0.962
3775.458	0.100	0.080	0.568
3780.818	0.100	0.100	4.006
3786.205	0.060	0.840	0.704
3806.553	0.080	0.080	0.478
3808.392	0.120	0.140	0.246
3814.754	0.120	0.400	1.078
3817.981	0.140	0.120	1.158
3819.860	0.080	0.440	0.322
3822.693	0.120	0.160	4.686
3824.507	0.100	0.800	0.290
3842.356	0.120	0.320	0.308
3844.196	0.180	0.080	3.236
3859.566	0.120	0.600	8.530
3869.991	0.040	0.120	1.362
3896.987	0.140	0.780	0.146
3906.342	0.060	0.120	2.770
3915.177	0.100	0.220	0.308
3930.037	0.100	0.920	0.280
3931.903	0.160	0.140	2.868
3941.274	0.100	0.200	8.368
3943.609	0.240	0.120	0.682
3947.038	0.240	0.740	1.376
3955.886	0.120	0.320	0.074
3975.254	0.120	0.280	3.468
3979.617	0.220	0.080	1.910
3995.055	0.260	0.200	0.384
3997.025	0.240	0.180	1.284
4030.452	0.220	0.200	1.630
4049.847	0.160	0.360	0.882
4071.222	0.040	0.120	0.246
4089.063	0.100	0.080	0.226
4132.018	0.840	0.540	2.330
4133.997	0.020	0.100	0.036
4146.207	0.080	0.220	0.268
4192.557	0.060	0.320	0.274
4216.006	0.080	1.260	0.260
4224.423	0.040	0.260	2.610
