Data run started at:  Tuesday, October 17, 2017	2:34:24 PM
magnet(A)	lockin1(V)	lockin2(V)	time (sec)
13.762880	1.160070	0.884550	353.479000
13.783726	1.155435	0.886245	353.979000
13.803445	1.150545	0.887764	354.479000
13.823243	1.145230	0.889368	354.979000
13.844047	1.139564	0.890715	355.479000
13.864500	1.133643	0.892192	355.979000
13.885333	1.127594	0.893822	356.479000
13.904360	1.120889	0.895346	356.979000
13.922576	1.113836	0.896977	357.480000
13.942761	1.106514	0.898737	357.979000
13.962223	1.099372	0.900274	358.479000
13.984054	1.091951	0.901870	358.980000
14.004419	1.084174	0.903396	359.479000
14.024266	1.076121	0.905035	359.980000
14.045775	1.068075	0.906878	360.479000
14.066494	1.060250	0.908808	360.979000
14.087293	1.052089	0.910604	361.479000
14.107898	1.043577	0.912312	361.979000
14.126486	1.034675	0.913965	362.479000
14.146536	1.025960	0.915779	362.979000
14.167618	1.017059	0.917721	363.480000
14.186930	1.007684	0.919484	363.979000
14.207249	0.997953	0.921087	364.480000
14.226314	0.987972	0.922530	364.979000
14.246346	0.977967	0.924080	365.479000
14.267637	0.968227	0.925871	365.979000
14.288135	0.958392	0.927717	366.479000
14.311272	0.948926	0.929528	366.979000
14.332862	0.939794	0.931433	367.480000
14.354510	0.930626	0.933232	367.979000
14.375635	0.921606	0.935102	368.479000
14.396302	0.912621	0.936890	368.979000
14.417079	0.903331	0.938849	369.479000
14.438653	0.893485	0.940648	369.980000
14.461487	0.883582	0.942537	370.479000
14.482669	0.873629	0.944505	370.980000
14.502648	0.863626	0.946319	371.479000
14.522415	0.853628	0.948262	371.980000
14.542988	0.843476	0.950147	372.479000
14.565343	0.833471	0.951957	372.979000
14.586661	0.823339	0.953924	373.480000
14.608167	0.813323	0.955876	373.979000
14.628724	0.802844	0.957872	374.480000
14.650029	0.791576	0.959841	374.979000
14.668641	0.779750	0.961772	375.479000
14.689265	0.768174	0.963696	375.979000
14.709174	0.756964	0.965718	376.479000
14.729851	0.745172	0.967909	376.980000
14.750184	0.733416	0.969816	377.479000
14.770776	0.721648	0.971496	377.980000
14.789643	0.709379	0.973216	378.479000
14.810976	0.697050	0.975074	378.979000
14.831097	0.684598	0.977172	379.479000
14.851727	0.671852	0.979156	379.979000
14.871913	0.658865	0.980964	380.479000
14.890655	0.645551	0.982676	380.980000
14.911320	0.631678	0.984369	381.479000
14.928779	0.617449	0.986127	381.980000
14.949915	0.603230	0.988026	382.481000
14.969025	0.588625	0.989850	382.980000
14.990219	0.574031	0.991406	383.479000
15.007823	0.558831	0.992787	383.979000
15.026798	0.543038	0.994133	384.479000
15.049126	0.526810	0.995568	384.979000
15.069184	0.510164	0.996984	385.479000
15.086721	0.493047	0.998338	385.979000
15.107330	0.475502	0.999578	386.480000
15.127915	0.457738	1.000718	386.979000
15.148243	0.439643	1.001813	387.479000
15.170005	0.421349	1.002718	387.979000
15.189238	0.402710	1.003407	388.479000
15.208417	0.383843	1.004063	388.979000
15.228164	0.365664	1.004636	389.479000
15.249199	0.348089	1.005259	389.980000
15.267488	0.330764	1.005839	390.479000
15.289108	0.314325	1.006119	390.979000
15.309111	0.299103	1.006373	391.479000
15.329900	0.285145	1.006456	391.979000
15.350351	0.272778	1.006540	392.479000
15.371634	0.262163	1.006738	392.980000
15.389153	0.253349	1.006853	393.480000
15.407136	0.246539	1.006958	393.979000
15.428408	0.241835	1.006919	394.480000
15.448577	0.238958	1.006912	394.979000
15.467232	0.237667	1.006987	395.479000
15.487512	0.237881	1.006856	395.979000
15.507805	0.239731	1.006745	396.479000
15.528218	0.243368	1.006785	396.979000
15.549136	0.248719	1.006967	397.479000
15.569831	0.255611	1.007236	397.980000
15.589315	0.263339	1.007357	398.480000
15.608483	0.272696	1.007410	398.980000
15.628278	0.283652	1.007336	399.479000
15.650534	0.295966	1.007537	399.980000
15.670574	0.309906	1.007963	400.479000
15.690346	0.325396	1.008451	400.979000
15.710602	0.342348	1.008872	401.479000
15.731799	0.360715	1.009372	401.980000
15.753865	0.379976	1.009896	402.479000
15.772803	0.400720	1.010281	402.979000
15.795649	0.422857	1.010692	403.479000
15.817539	0.445976	1.011238	403.979000
15.839314	0.470355	1.011696	404.479000
15.856738	0.495935	1.012067	404.979000
15.878448	0.522063	1.012598	405.479000
15.898537	0.548244	1.013218	405.979000
15.920258	0.574661	1.013840	406.479000
15.944640	0.601512	1.014484	406.979000
15.961884	0.628564	1.015230	407.479000
15.979922	0.655627	1.016029	407.979000
15.999160	0.682785	1.016902	408.480000
16.019233	0.709328	1.018017	408.979000
16.037806	0.735298	1.019229	409.479000
16.060249	0.761008	1.020197	409.979000
16.075985	0.786168	1.021149	410.479000
16.097419	0.810620	1.022164	410.979000
16.114980	0.834271	1.023166	411.479000
16.132892	0.857416	1.024240	411.979000
16.153882	0.879666	1.025195	412.479000
16.175955	0.900968	1.026109	412.979000
16.195405	0.921919	1.027147	413.480000
16.216315	0.942553	1.028200	413.979000
16.235686	0.963342	1.029337	414.480000
16.259010	0.984101	1.030483	414.979000
16.280969	1.004460	1.031572	415.479000
16.299252	1.024495	1.032669	415.979000
16.320460	1.044092	1.033787	416.480000
16.341594	1.063583	1.035066	416.979000
16.359995	1.083087	1.036234	417.479000
16.379953	1.102252	1.037503	417.979000
16.402106	1.121462	1.038624	418.479000
16.419463	1.140056	1.039764	418.980000
16.439997	1.157877	1.041023	419.479000
16.458376	1.175003	1.042209	419.980000
16.475703	1.191479	1.043432	420.479000
16.494702	1.207652	1.044900	420.980000
16.516697	1.223299	1.046439	421.479000
16.535483	1.238614	1.047658	421.979000
16.552048	1.253474	1.048853	422.479000
16.572488	1.268202	1.050038	422.979000
16.592535	1.282796	1.051297	423.479000
16.608862	1.296858	1.052680	423.979000
16.628065	1.310396	1.053989	424.479000
16.647241	1.323780	1.055234	424.979000
16.665732	1.337064	1.056340	425.479000
16.685014	1.349697	1.057533	425.979000
16.704660	1.362104	1.058716	426.479000
16.724304	1.374605	1.060014	426.979000
16.743765	1.386873	1.061336	427.479000
16.765137	1.398379	1.062473	427.979000
16.784985	1.409977	1.063596	428.479000
16.804759	1.421588	1.064969	428.979000
16.823974	1.432843	1.066330	429.479000
16.842901	1.443685	1.067619	429.979000
16.862135	1.454869	1.068812	430.479000
16.880830	1.465992	1.070048	430.979000
16.901689	1.476312	1.071330	431.479000
16.920694	1.486209	1.072559	431.979000
16.939661	1.495977	1.073774	432.479000
16.959363	1.505779	1.075146	432.979000
16.977811	1.515321	1.076434	433.479000
16.997302	1.524769	1.077658	433.979000
17.017547	1.533894	1.078838	434.479000
17.038364	1.542770	1.080181	434.979000
17.057207	1.551449	1.081485	435.479000
17.077676	1.560343	1.082810	435.979000
17.098077	1.569013	1.084321	436.479000
17.119571	1.577262	1.085606	436.979000
17.138160	1.585464	1.086792	437.480000
17.157441	1.593222	1.088133	437.979000
17.178058	1.600832	1.089531	438.480000
17.197975	1.608779	1.091088	438.979000
17.217492	1.616842	1.092597	439.479000
17.235941	1.624231	1.094073	439.979000
17.254733	1.631262	1.095522	440.479000
17.273306	1.638195	1.096952	440.979000
17.294409	1.644985	1.098228	441.479000
17.312283	1.651778	1.099284	441.979000
17.331772	1.658461	1.100406	442.479000
17.350397	1.665297	1.101698	442.979000
17.371780	1.671949	1.102947	443.479000
17.393219	1.678305	1.104178	443.979000
17.412873	1.684455	1.105434	444.479000
17.431518	1.690188	1.106718	444.979000
17.450830	1.695828	1.108037	445.480000
17.472131	1.701551	1.109364	445.979000
17.493251	1.707432	1.110576	446.480000
17.515155	1.713214	1.111907	446.979000
17.535065	1.718267	1.113193	447.479000
17.556454	1.723037	1.114446	447.979000
17.576855	1.728019	1.115922	448.480000
17.597844	1.733149	1.117354	448.979000
17.617062	1.738226	1.118752	449.479000
17.636157	1.743098	1.120155	449.979000
17.655769	1.748277	1.121564	450.479000
17.675937	1.753429	1.123063	450.979000
17.696152	1.758315	1.124249	451.479000
17.716379	1.763068	1.125407	451.979000
17.736099	1.767921	1.126837	452.479000
17.754312	1.772258	1.128194	452.979000
17.774739	1.776606	1.129637	453.479000
17.795995	1.781063	1.130990	453.979000
17.815736	1.785087	1.132296	454.480000
17.835140	1.788889	1.133511	454.979000
17.854579	1.792527	1.134700	455.479000
17.877057	1.796364	1.136075	455.979000
17.896423	1.799686	1.137513	456.479000
17.915863	1.803333	1.139150	456.979000
17.934270	1.807032	1.140758	457.480000
17.954042	1.810391	1.142309	457.979000
17.974048	1.813531	1.143693	458.479000
17.993567	1.816910	1.144945	458.979000
18.012871	1.820567	1.146124	459.479000
18.031944	1.824021	1.147117	459.979000
18.051468	1.827369	1.148210	460.479000
18.071069	1.830680	1.149443	460.979000
18.091580	1.833918	1.150692	461.479000
18.111429	1.836956	1.152047	461.979000
18.130087	1.839437	1.153350	462.479000
18.149170	1.841868	1.154734	462.979000
18.168942	1.844169	1.156003	463.479000
18.189430	1.846572	1.157114	463.980000
18.207927	1.849353	1.158448	464.479000
18.227202	1.852230	1.159937	464.979000
18.247868	1.855088	1.161496	465.479000
18.268613	1.857701	1.162981	465.979000
18.287744	1.860490	1.164477	466.479000
18.305994	1.863134	1.166029	466.979000
18.324561	1.865545	1.167508	467.479000
18.345372	1.868189	1.168928	467.979000
18.364286	1.870801	1.170094	468.479000
18.383242	1.873056	1.171182	468.979000
18.403121	1.875203	1.172353	469.479000
18.423169	1.877363	1.173531	469.979000
18.441501	1.879045	1.174804	470.479000
18.461887	1.881224	1.176144	470.979000
18.480489	1.883852	1.177360	471.479000
18.500914	1.885901	1.178577	471.979000
18.519684	1.887670	1.179886	472.479000
18.539645	1.889235	1.181047	472.980000
18.562208	1.890599	1.182316	473.479000
18.581787	1.892519	1.183609	473.979000
18.600915	1.894912	1.184869	474.479000
18.619844	1.897202	1.186218	474.979000
18.639853	1.899573	1.187619	475.479000
18.660005	1.901751	1.189068	475.979000
18.678927	1.903712	1.190314	476.480000
18.698044	1.905913	1.191643	476.979000
18.716403	1.908000	1.192907	477.479000
18.735907	1.909981	1.194259	477.979000
18.757153	1.911549	1.195607	478.479000
18.776541	1.913054	1.196940	478.979000
18.795169	1.914294	1.198339	479.479000
18.813032	1.915802	1.199766	479.979000
18.831973	1.917370	1.200972	480.479000
18.851828	1.918858	1.202068	480.979000
18.871716	1.920520	1.203273	481.479000
18.891669	1.922105	1.204667	481.979000
18.911444	1.923789	1.206088	482.479000
18.931671	1.925742	1.207503	482.979000
18.952577	1.927593	1.208886	483.479000
18.972775	1.929223	1.210161	483.979000
18.992977	1.930991	1.211433	484.479000
19.013293	1.932585	1.212712	484.979000
19.033508	1.933989	1.213991	485.479000
19.054214	1.935171	1.215267	485.979000
19.074866	1.936273	1.216631	486.479000
19.094193	1.937764	1.217952	486.979000
19.114276	1.939012	1.219288	487.479000
19.135068	1.940448	1.220863	487.979000
19.157625	1.941738	1.222501	488.479000
19.178150	1.943015	1.224016	488.979000
19.198706	1.944293	1.225405	489.480000
19.218621	1.945496	1.226737	489.979000
19.239668	1.946807	1.228012	490.479000
19.261359	1.947928	1.229357	490.979000
19.281860	1.948748	1.230858	491.479000
19.301163	1.949769	1.232287	491.979000
19.320496	1.950991	1.233811	492.479000
19.342203	1.951730	1.235435	492.979000
19.362119	1.951891	1.236775	493.479000
19.382071	1.951758	1.238037	493.979000
19.401136	1.951873	1.239275	494.479000
19.421923	1.952295	1.240558	494.979000
19.443657	1.952938	1.241981	495.480000
19.465032	1.953454	1.243578	495.979000
19.486881	1.953649	1.245134	496.480000
19.508022	1.954056	1.246670	496.979000
19.528976	1.954355	1.248212	497.479000
19.550456	1.954142	1.249665	497.979000
19.571045	1.953708	1.251160	498.480000
19.590115	1.953417	1.252649	498.979000
19.610797	1.953024	1.254206	499.479000
19.632420	1.952314	1.255806	499.979000
19.653104	1.951390	1.257429	500.479000
19.674542	1.950356	1.258843	500.979000
19.694589	1.949760	1.260237	501.479000
19.714352	1.949349	1.261663	501.980000
19.735277	1.948418	1.263234	502.479000
19.755813	1.947066	1.264794	502.980000
19.774457	1.945830	1.266208	503.479000
19.793735	1.944747	1.267632	503.979000
19.814315	1.943570	1.269013	504.479000
19.836334	1.942515	1.270492	504.979000
19.857217	1.940932	1.271937	505.479000
19.876424	1.939410	1.273379	505.980000
19.895284	1.937968	1.274923	506.479000
19.916028	1.936034	1.276628	506.979000
19.936287	1.933767	1.278166	507.480000
19.955603	1.931186	1.279728	507.979000
19.974670	1.928402	1.281337	508.479000
19.993962	1.925708	1.282820	508.979000
20.013650	1.922920	1.284285	509.479000
20.034347	1.920455	1.285833	509.979000
20.054983	1.918010	1.287518	510.479000
20.073422	1.915369	1.289318	510.979000
20.093121	1.912299	1.290971	511.479000
20.112833	1.909171	1.292413	511.979000
20.134238	1.906138	1.293965	512.479000
20.153854	1.903040	1.295494	512.980000
20.171874	1.899881	1.296902	513.479000
20.188918	1.896431	1.298298	513.979000
20.209021	1.892738	1.299756	514.479000
20.228045	1.888790	1.301413	514.979000
20.249168	1.884599	1.303053	515.479000
20.268146	1.880185	1.304623	515.979000
20.287379	1.875422	1.306240	516.480000
20.306326	1.870437	1.308019	516.979000
20.324670	1.865528	1.309699	517.479000
20.343745	1.860485	1.311277	517.979000
20.362981	1.855388	1.312769	518.479000
20.381517	1.850050	1.314242	518.979000
20.399562	1.844673	1.315685	519.480000
20.419220	1.839903	1.317172	519.979000
20.438520	1.835077	1.318646	520.480000
20.457582	1.829943	1.320162	520.979000
20.476486	1.824192	1.321716	521.479000
20.496506	1.818136	1.323239	521.979000
20.517197	1.812079	1.324697	522.479000
20.536403	1.806108	1.326184	522.979000
20.555486	1.800065	1.327824	523.479000
20.572955	1.793635	1.329474	523.980000
20.592597	1.786932	1.331197	524.479000
20.613130	1.780266	1.332886	524.979000
20.631718	1.773047	1.334697	525.479000
20.651807	1.765560	1.336482	525.980000
20.670079	1.758009	1.338166	526.479000
20.691409	1.750406	1.339857	526.979000
20.711246	1.742784	1.341654	527.479000
20.729867	1.735096	1.343383	527.979000
20.749078	1.727177	1.345145	528.480000
20.767931	1.719347	1.346747	528.979000
20.786961	1.711095	1.348410	529.479000
20.806457	1.702818	1.349993	529.979000
20.822869	1.694492	1.351670	530.479000
20.846024	1.686286	1.353289	530.979000
20.863812	1.677938	1.354844	531.479000
20.878717	1.669444	1.356485	531.979000
20.896385	1.660971	1.358341	532.479000
20.918227	1.652283	1.360154	532.979000
20.938614	1.643760	1.361772	533.479000
20.959860	1.634931	1.363402	533.979000
20.979805	1.626047	1.365074	534.479000
20.997667	1.617069	1.366854	534.979000
21.018740	1.607905	1.368477	535.479000
21.035873	1.598687	1.370135	535.980000
21.054693	1.589939	1.371878	536.479000
21.074041	1.581209	1.373700	536.980000
21.094836	1.572431	1.375593	537.480000
21.114255	1.563772	1.377497	537.979000
21.134755	1.555191	1.379277	538.479000
21.155195	1.546408	1.381219	538.979000
21.172712	1.537600	1.383172	539.479000
21.193429	1.529017	1.384853	539.979000
21.211485	1.520386	1.386617	540.479000
21.230067	1.511872	1.388333	540.979000
21.247542	1.503585	1.390039	541.480000
21.268997	1.495289	1.391873	541.979000
21.290796	1.486967	1.393688	542.479000
21.310040	1.478380	1.395636	542.979000
21.330458	1.469752	1.397580	543.479000
21.345445	1.461706	1.399433	543.979000
21.361113	1.453743	1.401412	544.479000
21.379088	1.445512	1.403475	544.979000
21.400640	1.437299	1.405375	545.479000
21.418353	1.429622	1.407150	545.980000
21.435556	1.422198	1.408731	546.479000
21.455932	1.415212	1.410349	546.979000
21.474048	1.408056	1.412108	547.479000
21.494547	1.400365	1.414092	547.979000
21.514063	1.392800	1.416129	548.479000
21.531065	1.384832	1.418122	548.979000
21.549892	1.376559	1.420137	549.479000
21.570539	1.368173	1.422190	549.979000
21.593845	1.360005	1.424092	550.479000
21.609986	1.351576	1.426065	550.979000
21.627046	1.343073	1.428055	551.479000
21.647026	1.334179	1.429919	551.979000
21.664057	1.324689	1.431832	552.479000
21.683588	1.315172	1.433891	552.979000
21.703093	1.305185	1.435915	553.479000
21.722296	1.295368	1.438003	553.979000
21.739256	1.285439	1.440076	554.479000
21.758251	1.275217	1.442008	554.980000
21.777016	1.264719	1.443726	555.479000
21.796926	1.254003	1.445570	555.979000
21.816818	1.242973	1.447534	556.479000
21.835105	1.231491	1.449528	556.980000
21.854632	1.219756	1.451622	557.479000
21.874200	1.207594	1.453605	557.979000
21.893926	1.195166	1.455512	558.479000
21.916368	1.182673	1.457446	558.979000
21.936178	1.169571	1.459501	559.479000
21.951459	1.155899	1.461524	559.979000
21.970625	1.141935	1.463479	560.479000
21.989774	1.127908	1.465363	560.979000
22.008714	1.113220	1.467148	561.479000
22.027774	1.098008	1.469099	561.979000
22.048174	1.082674	1.471154	562.479000
22.068622	1.067378	1.473282	562.979000
22.089429	1.051702	1.475487	563.479000
22.109113	1.035823	1.477455	563.979000
22.127825	1.019400	1.479405	564.479000
22.148043	1.002145	1.481443	564.980000
22.167709	0.984189	1.483539	565.479000
22.188500	0.966077	1.485482	565.980000
22.208414	0.947616	1.487235	566.479000
22.229778	0.928291	1.489063	566.979000
22.249548	0.908549	1.490892	567.479000
22.269667	0.888680	1.492661	567.979000
22.291268	0.868194	1.494337	568.479000
22.312926	0.847114	1.495643	568.979000
22.331803	0.825537	1.497046	569.479000
22.351459	0.803546	1.498458	569.979000
22.372059	0.781341	1.499878	570.480000
22.392791	0.758577	1.501150	570.979000
22.411713	0.735116	1.502265	571.479000
22.431139	0.711403	1.503234	571.979000
22.452484	0.687469	1.504164	572.480000
22.474478	0.663330	1.504995	572.980000
22.495033	0.639371	1.505904	573.479000
22.514442	0.615346	1.506769	573.980000
22.533476	0.591643	1.507515	574.479000
22.553252	0.567751	1.508177	574.979000
22.575226	0.543941	1.508575	575.479000
22.594121	0.520179	1.508962	575.980000
22.613161	0.496708	1.509243	576.479000
22.631839	0.473888	1.509615	576.979000
22.651813	0.452015	1.509746	577.479000
22.673460	0.430944	1.509698	577.979000
22.694267	0.410515	1.509803	578.479000
22.714854	0.391130	1.510054	578.979000
22.735172	0.372814	1.510271	579.479000
22.756579	0.355372	1.510592	579.979000
22.776881	0.339015	1.510837	580.479000
22.795839	0.323780	1.510966	580.979000
22.815953	0.310046	1.511217	581.479000
22.835686	0.297790	1.511448	581.979000
22.856218	0.286938	1.511574	582.480000
22.876980	0.277567	1.511577	582.980000
22.896013	0.269100	1.511656	583.479000
22.914000	0.261801	1.511598	583.979000
22.933630	0.255642	1.511426	584.479000
22.953944	0.250416	1.511277	584.979000
22.973345	0.246159	1.511419	585.479000
22.992248	0.243185	1.511601	585.979000
23.011896	0.241337	1.511733	586.479000
23.033160	0.240797	1.511781	586.980000
23.054173	0.241192	1.511811	587.479000
23.074963	0.241866	1.511876	587.979000
23.093929	0.243816	1.511879	588.480000
23.113766	0.246899	1.511696	588.979000
23.134291	0.250034	1.511489	589.479000
23.155408	0.253561	1.511396	589.979000
23.175839	0.257475	1.511405	590.480000
23.194852	0.262410	1.511498	590.979000
23.214240	0.268017	1.511511	591.479000
23.234436	0.274142	1.511464	591.979000
23.254309	0.280593	1.511400	592.480000
23.275012	0.287660	1.511287	592.979000
23.295323	0.295467	1.511141	593.479000
23.316272	0.303953	1.511070	593.980000
23.336122	0.312746	1.511065	594.479000
23.356676	0.321876	1.511087	594.979000
23.377315	0.331437	1.511019	595.479000
23.396773	0.341417	1.510952	595.979000
23.415462	0.351938	1.510855	596.479000
23.435813	0.363044	1.510708	596.979000
23.454948	0.374951	1.510499	597.479000
23.474997	0.387000	1.510329	597.980000
23.495038	0.399151	1.510314	598.480000
23.515153	0.411668	1.510318	598.979000
23.535960	0.425152	1.510145	599.480000
23.556209	0.439286	1.510024	599.979000
23.576075	0.454147	1.509998	600.479000
23.595647	0.469910	1.509964	600.979000
23.614922	0.486565	1.509891	601.479000
23.636837	0.504409	1.509777	601.979000
23.657769	0.523285	1.509777	602.479000
23.678002	0.542793	1.509866	602.979000
23.699564	0.563292	1.509956	603.479000
23.719743	0.584902	1.509926	603.980000
23.740037	0.607248	1.509956	604.479000
23.759901	0.631038	1.509996	604.979000
23.779031	0.656011	1.510099	605.479000
23.799380	0.681961	1.510296	605.979000
23.819994	0.708842	1.510425	606.479000
23.839638	0.735929	1.510649	606.980000
23.859521	0.763766	1.510972	607.479000
23.878873	0.792472	1.511300	607.980000
23.899128	0.821575	1.511613	608.479000
23.919018	0.850957	1.512038	608.979000
23.939860	0.880867	1.512526	609.479000
23.959993	0.911350	1.513171	609.979000
23.979769	0.942122	1.513821	610.479000
24.000137	0.972892	1.514389	610.979000
24.020949	1.003922	1.514878	611.479000
24.042277	1.035604	1.515494	611.979000
24.062229	1.067577	1.516127	612.479000
24.081696	1.099124	1.516894	612.979000
24.101369	1.130421	1.517760	613.479000
24.122521	1.161538	1.518577	613.979000
24.142865	1.192796	1.519356	614.479000
24.163420	1.223898	1.520189	614.980000
24.182870	1.254381	1.521044	615.479000
24.203026	1.285236	1.521911	615.980000
24.223303	1.315818	1.522766	616.479000
24.244084	1.346156	1.523621	616.979000
24.262355	1.376089	1.524530	617.479000
24.281258	1.405360	1.525455	617.979000
24.302470	1.434294	1.526395	618.479000
24.322911	1.462632	1.527462	618.980000
24.343200	1.490610	1.528411	619.479000
24.362828	1.517791	1.529542	619.979000
24.380551	1.544475	1.530597	620.479000
24.398700	1.571068	1.531695	620.979000
24.421722	1.597020	1.532859	621.479000
24.442788	1.622134	1.534110	621.979000
24.462684	1.646655	1.535391	622.479000
24.481577	1.671136	1.536476	622.979000
24.501634	1.695079	1.537463	623.479000
24.520731	1.718622	1.538542	623.980000
24.539763	1.741671	1.539703	624.479000
24.560114	1.764232	1.540860	624.979000
24.578870	1.786318	1.542097	625.479000
24.598002	1.807775	1.543264	625.979000
24.618968	1.828824	1.544212	626.479000
24.638607	1.849643	1.545227	626.980000
24.657952	1.869833	1.546386	627.479000
24.676157	1.889652	1.547661	627.979000
24.693844	1.909424	1.548955	628.479000
24.712735	1.928967	1.550151	628.979000
24.732595	1.947725	1.551321	629.479000
24.752441	1.965951	1.552643	629.979000
24.771808	1.984003	1.554124	630.480000
24.791479	2.001293	1.555677	630.979000
24.812259	2.017850	1.557015	631.479000
24.831533	2.034069	1.558102	631.979000
24.850744	2.050086	1.559367	632.479000
24.870280	2.066055	1.560651	632.979000
24.890733	2.081709	1.562012	633.480000
24.910642	2.097275	1.563437	633.980000
24.929708	2.112570	1.564752	634.479000
24.948126	2.127770	1.566006	634.979000
24.966828	2.142772	1.567116	635.479000
24.987257	2.157340	1.568182	635.979000
25.007614	2.171438	1.569298	636.479000
25.026630	2.185522	1.570545	636.980000
25.045580	2.198963	1.571894	637.479000
25.064721	2.212569	1.573092	637.979000
25.085672	2.226259	1.574273	638.479000
25.106546	2.239318	1.575634	638.979000
25.125015	2.251932	1.576976	639.479000
25.144423	2.264467	1.578331	639.979000
25.164652	2.276906	1.579822	640.479000
25.183732	2.288920	1.581349	640.979000
25.206042	2.301049	1.582780	641.479000
25.225793	2.312962	1.584016	641.979000
25.244116	2.324541	1.585432	642.479000
25.264159	2.335607	1.586879	642.979000
25.282663	2.346777	1.588340	643.480000
25.304766	2.357726	1.589757	643.979000
25.324906	2.368304	1.591076	644.480000
25.342935	2.378686	1.592383	644.979000
25.362850	2.389575	1.593654	645.479000
25.380771	2.400354	1.594827	645.980000
25.400678	2.410532	1.596082	646.479000
25.420146	2.420587	1.597394	646.979000
25.439710	2.430283	1.598894	647.479000
25.457983	2.440001	1.600238	647.979000
25.478656	2.449513	1.601560	648.479000
25.497537	2.458627	1.602955	648.979000
25.515591	2.468187	1.604403	649.479000
25.535535	2.477256	1.605818	649.979000
25.555654	2.486148	1.606993	650.479000
25.574856	2.494749	1.608212	650.979000
25.594496	2.503085	1.609414	651.479000
25.613593	2.511246	1.610918	651.979000
25.634051	2.519483	1.612281	652.480000
25.653998	2.527845	1.613552	652.979000
25.672567	2.535974	1.614873	653.480000
25.693129	2.543956	1.616206	653.979000
25.713358	2.551723	1.617671	654.479000
25.732754	2.559529	1.619177	654.979000
25.753671	2.566837	1.620661	655.479000
25.773776	2.574242	1.622071	655.979000
25.793191	2.581761	1.623406	656.479000
25.813508	2.589423	1.624678	656.979000
25.832073	2.597033	1.625771	657.479000
25.850269	2.604328	1.626886	657.980000
25.869059	2.611470	1.628315	658.479000
25.890317	2.618227	1.629734	658.979000
25.912466	2.624507	1.631200	659.479000
25.932477	2.630595	1.632636	659.979000
25.952084	2.637184	1.633938	660.479000
25.972725	2.644000	1.635274	660.979000
25.986545	2.650483	1.636656	661.480000
26.008219	2.656850	1.637925	661.979000
26.025866	2.662929	1.639210	662.479000
26.045222	2.669051	1.640744	662.979000
26.065121	2.675294	1.642103	663.479000
26.085473	2.681120	1.643302	663.979000
26.103809	2.686876	1.644491	664.479000
26.123196	2.692277	1.645792	664.979000
26.139480	2.697793	1.647128	665.479000
26.157646	2.703193	1.648551	665.979000
26.174517	2.708691	1.650024	666.479000
26.192893	2.714139	1.651350	666.979000
26.214627	2.719640	1.652582	667.479000
26.233038	2.724875	1.653813	667.980000
26.256871	2.729797	1.654973	668.479000
26.279178	2.734637	1.656157	668.979000
26.294705	2.739670	1.657426	669.479000
26.314340	2.744674	1.658919	669.979000
26.339350	2.749652	1.660642	670.479000
26.364619	2.754709	1.661996	670.979000
26.374959	2.759544	1.663374	671.479000
26.394097	2.763858	1.664753	671.979000
26.409171	2.768253	1.666029	672.479000
26.425476	2.772900	1.667449	672.979000
26.446326	2.777453	1.668908	673.479000
26.469270	2.782271	1.670333	673.979000
26.483495	2.787099	1.671614	674.480000
26.503082	2.791598	1.672987	674.979000
26.524145	2.795928	1.674451	675.479000
26.544945	2.799864	1.675981	675.979000
26.564466	2.803713	1.677214	676.479000
26.583405	2.807069	1.678444	676.979000
26.604849	2.810445	1.679878	677.479000
26.619920	2.813955	1.681076	677.980000
26.641953	2.817448	1.682392	678.479000
26.658182	2.821403	1.683773	678.979000
26.680206	2.825576	1.684898	679.479000
26.696381	2.829526	1.686167	679.980000
26.715451	2.833092	1.687520	680.479000
26.732503	2.836098	1.689027	680.979000
26.755306	2.838841	1.690666	681.479000
26.775900	2.842312	1.692003	681.979000
26.793825	2.845892	1.693322	682.480000
26.812355	2.849359	1.694517	682.979000
26.835847	2.852610	1.695630	683.479000
26.856031	2.855519	1.696756	683.979000
26.872385	2.858753	1.698025	684.479000
26.891254	2.862183	1.699393	684.979000
26.909772	2.865342	1.700865	685.479000
26.931305	2.868229	1.702386	685.979000
26.949398	2.871323	1.703769	686.479000
26.970320	2.874079	1.705120	686.979000
26.990177	2.876500	1.706531	687.479000
27.010104	2.878926	1.707751	687.980000
27.028831	2.881187	1.709151	688.479000
27.049828	2.883258	1.710561	688.980000
27.069746	2.885713	1.712086	689.479000
27.089325	2.888336	1.713657	689.979000
27.109155	2.891120	1.715096	690.479000
27.131471	2.893538	1.716622	690.979000
27.151127	2.895926	1.718012	691.480000
27.171765	2.898864	1.719371	691.979000
27.192472	2.901950	1.720763	692.480000
27.211313	2.904513	1.722125	692.979000
27.231097	2.906751	1.723440	693.480000
27.251136	2.908851	1.724880	693.979000
27.272012	2.911324	1.726256	694.480000
27.292326	2.913324	1.727664	694.979000
27.312629	2.915296	1.729168	695.480000
27.333324	2.917627	1.730781	695.979000
27.354301	2.920061	1.732341	696.479000
27.373822	2.922097	1.733674	696.979000
27.393550	2.923951	1.735151	697.479000
27.412932	2.925692	1.736720	697.980000
27.431789	2.927507	1.738166	698.479000
27.452151	2.929207	1.739427	698.980000
27.472358	2.930708	1.740822	699.479000
27.492728	2.932117	1.742397	699.979000
27.514166	2.933700	1.744009	700.479000
27.535152	2.935257	1.745552	700.980000
27.553252	2.936955	1.747132	701.479000
